109,153,146,219,14481,6724,3980,13929,7115,4916,9091,14056,12512,8983,4220,444,571,6064,10731,952
59,65,58,46,11,33,38,259,1141,64,28,6,11942,283,57,15,282,35,20,71
96,56,120,128,407,165,309,129,144,1,14391,69,35,849,48,20,6,5340,29,952
412,178,75,328,1827,351,1520,430,739,156,4387,130,825,7021,1426,849,1163,6266,37,2604
2721,976,9014,11702,43,3174,66,28,14697,10168,1,1465,10003,333,3753,187,1860,575,946,938
1069,169,34,849,32,42,403,373,737,28,8,10550,3251,12,7362,24,57,121,117,4
215,14392,710,612,6620,3319,196,8871,11626,5624,2384,14,81,366,181,136,11221,2,236,3757
12569,1,838,858,123,309,7467,8,518,342,5060,468,605,8019,4147,849,575,12999,1893,623
194,291,258,133,7981,6538,14096,1,7681,66,12723,575,849,10004,3069,1893,8871,3174,14194,1236
15,337,49,6,96,129,282,128,3,407,57,444,120,165,17,187,317,4,117,271
121,15,32,6,403,34,849,23,952,4,68,8,117,282,24,83,737,42,26,27
48,33,59,38,11,65,46,1141,259,64,28,11942,20,444,57,19,849,6,282,66
65,48,58,33,38,259,11,46,1141,64,11942,57,357,20,35,19,6,825,282,1163
182,284,190,85,248,124,5,311,1441,340,341,374,187,648,3091,1520,952,42,849,3478
208,66,187,527,156,6349,575,57,651,952,849,6,333,42,444,1799,616,138,34,103
399,7981,7921,2514,13977,4490,1437,14347,18,187,3141,692,11396,12565,9975,366,1300,8127,3173,527
189,289,905,609,11000,9136,1502,3326,390,2370,12835,4589,12588,3337,8746,383,6540,13718,13856,2520
259,1141,48,65,38,11942,33,11,58,46,59,351,8712,363,694,13489,10664,10985,2903,28
59,48,58,33,38,11,259,1141,64,46,35,20,11942,6,825,57,1163,444,179,366
7986,307,187,1799,9471,92,8093,694,10618,13213,4075,333,575,1816,363,4326,8549,13877,8332,2943
32,24,4,36,6522,34,5126,26,403,373,320,849,42,8,6,23,28,27,117,121
154,952,132,133,32,57,83,174,3328,121,34,11888,849,9285,366,2,3878,351,18,48
1463,229,1473,5171,7823,1,12604,110,9734,5078,442,2774,128,3957,8019,8,9363,8049,2587,198
21,350,4278,12410,5026,3531,81,11567,5146,3247,1231,14688,90,1235,13852,92,504,905,220,2587
179,147,20,19,35,9586,48,10726,64,1141,259,694,527,46,11,732,57,444,6,1163
276,9720,5380,438,8093,8774,14249,10076,6731,8072,4490,2778,1300,8904,12602,66,1053,107,2592,12457
159,138,333,10982,8789,6367,1473,5843,2613,1799,5349,9580,7981,258,575,12723,3174,66,952,13
14261,5968,13721,670,10233,3060,689,839,8261,433,179,3890,13,2363,1163,12150,4985,92,2721,885
178,50,130,328,25,412,366,1520,4995,2,57,41,430,6083,10445,295,6934,451,156,351
317,1227,7213,7747,654,10928,19,11567,322,187,2140,1300,66,1093,12021,8725,575,4618,13487,108
4004,13049,309,6264,2238,11121,120,8871,575,13,1163,11221,952,3728,14680,2,14194,3214,1800,1
2721,14697,8127,12723,11710,2149,14387,13065,3173,575,1933,14260,8144,1611,2583,9014,6392,51,7367,10004
187,3711,351,11817,3878,110,4199,8086,66,1520,952,366,333,849,7021,57,2,4464,4995,34
1596,1562,14943,4926,3069,328,6949,1,8192,6351,8188,1463,128,13428,7893,13620,14194,435,161,2903
14823,2415,11454,4479,5829,536,2009,7331,10263,8871,9381,2965,1073,7241,11375,14081,14946,12788,8963,6170
39,42,562,6522,34,451,373,849,9227,403,8,28,11832,117,32,13770,6,24,121,4
174,57,32,68,154,121,132,952,34,849,8452,133,13240,7541,329,8,13787,5,4100,4449
414,1022,6925,8586,9363,6782,14681,575,9136,6023,4612,11148,6216,952,11929,1949,542,2721,9471,262
5,5345,182,60,34,6928,849,2557,403,435,1132,124,42,24,1441,2649,737,57,190,284
209,8871,6540,81,358,14194,12581,12788,21,5560,2363,137,328,11221,3981,145,149,9506,1014,4075
4237,157,14856,4981,7809,7398,9139,3145,10477,289,11504,9935,12835,8746,10617,6301,7233,13430,3910,2849
31,199,112,163,128,5530,125,7245,273,444,555,57,4306,5048,501,952,849,282,200,1163
3590,5787,4111,4700,4599,7673,13856,4100,245,4964,2771,3878,6216,11403,7246,2676,12788,1163,7981,7681
522,497,13852,70,1160,245,1363,11892,81,5208,310,1231,5048,5090,504,10820,11221,236,6667,11674
306,3686,1163,6378,435,3555,6293,3768,6266,1113,5016,6509,355,2581,102,5095,8449,1683,30,8687
12495,980,1606,13491,6535,7941,66,8549,10777,12297,1163,867,4538,402,10966,1062,14556,13877,737,187
6748,11482,11956,5829,8871,2127,8855,1860,11221,1300,328,6069,14194,3561,18,9702,905,7693,14,1005
488,293,1463,970,5369,29,256,1364,3768,707,4999,8428,2385,1718,3054,7533,1530,46,5954,374
393,286,6693,2826,914,7606,11954,662,6259,13852,1,13594,4762,6737,4075,369,8760,7986,14194,1924
49,120,56,129,128,165,144,407,12535,177,849,309,1,8,14194,35,20,8871,14680,365
213,382,526,7434,4450,11342,10425,596,14520,3508,12716,8393,575,672,10426,344,12021,4846,13763,186
8636,9254,1192,9814,11012,1500,7971,1277,5387,66,187,1799,14404,2778,333,6075,3113,7317,2727,14871
302,1088,278,320,2670,328,373,609,6392,572,3493,5048,5,23,952,430,228,1741,716,133
307,12142,14194,11894,1062,5494,11432,9860,980,5470,4075,8549,2067,3685,3627,7768,135,66,4648,14848
336,2459,3067,6506,6,57,108,187,204,15,317,103,333,27,527,170,5527,282,34,308
10366,880,1163,12485,210,116,5805,13276,1746,3781,9687,5934,8193,226,1942,30,8688,355,9618,1426
187,336,110,527,57,204,101,871,66,333,444,825,0,208,6,2617,43,1163,1093,121
1362,1039,670,905,2557,6259,596,8019,1611,13319,8721,4205,952,12844,60,7246,9581,12224,9722,14125
44,425,550,791,805,254,1869,9222,12971,7052,431,444,81,335,57,6,1163,952,849,11649
1106,3487,971,1940,18,366,11221,45,1325,21,127,8871,266,2147,14194,230,411,2854,6216,236
3973,8904,5088,492,2624,11214,357,4247,3076,13489,1238,2203,8072,1683,2704,3320,1157,8188,5145,13156
1051,322,317,3730,170,204,541,308,336,101,690,187,6195,1444,57,433,4210,6,15,2244
47,146,153,219,444,67,6,57,24,187,527,32,1053,3980,849,15,282,48,101,117
7021,373,229,3711,849,57,952,12604,187,69,5078,1473,85,4995,79,1163,1463,204,34,737
261,806,5033,5849,1720,2432,1209,1677,418,885,6148,665,7035,2034,3622,775,3511,8807,3186,118
88,31,199,128,293,125,94,305,163,679,2081,256,849,5369,488,29,427,444,57,34
329,154,34,133,5425,57,952,849,32,121,42,373,6,3107,85,117,739,5,8,27
4191,6223,261,11612,12298,8537,1163,1462,8188,151,12711,10003,41,9075,11894,8871,13,14194,10004,12788
627,2688,2721,13088,293,4355,29,703,1163,54,3174,18,204,256,13348,125,952,325,126,5982
